UniprotID	logFC	AveExpr	t	P.Value	adj.P.Val	B	PG.Genes	PG.ProteinDescriptions	contrast
Q8N999	1.117687336178	22.5925685860413	1.94814681914939	0.0713760716376117	0.206855450174287	-5.21672751725457	C12orf29	Uncharacterized protein C12orf29	AMP_vs_K57A_unst
Q8NBI6	1.79984633467156	13.3603008121341	1.94716667747941	0.0715031405353103	0.207037021333772	-5.21832431110345	XXYLT1	Xyloside xylosyltransferase 1	AMP_vs_K57A_unst
Q9BZI7	0.585620365894748	14.2009928113752	1.93913748929095	0.0722250051836515	0.208938943888619	-5.23013402537552	UPF3B	Regulator of nonsense transcripts 3B	AMP_vs_K57A_unst
Q9NRR4	0.438023410343391	13.6230782368676	1.93030673009476	0.0733933551940992	0.212127916900931	-5.24449883686052	DROSHA	Ribonuclease 3	AMP_vs_K57A_unst
Q5VTL8	0.58576489478855	13.4674926264329	1.92657826338006	0.0738917579623247	0.213376558931637	-5.25055231518874	PRPF38B	Pre-mRNA-splicing factor 38B	AMP_vs_K57A_unst
Q14574	0.965600215540789	12.4646173009806	1.92468637525259	0.074145823807346	0.213816240238967	-5.25362132356257	DSC3	Desmocollin-3	AMP_vs_K57A_unst
Q9BVS5	0.532439013216759	13.5902454884153	1.92432055143988	0.0741950420402114	0.213816240238967	-5.2542145558671	TRMT61B	tRNA (adenine(58)-N(1))-methyltransferase, mitochondrial	AMP_vs_K57A_unst
O75027	-0.994286587282472	13.1179761923816	-1.92395986449548	0.0742435980419065	0.213816240238967	-5.25479939307429	ABCB7	Iron-sulfur clusters transporter ABCB7, mitochondrial	AMP_vs_K57A_unst
Q9NUP9	-0.494798793758557	13.203176116409	-1.92148673764971	0.0745773062991811	0.214585015618235	-5.25880771462796	LIN7C	Protein lin-7 homolog C	AMP_vs_K57A_unst
Q12857	0.727434260952863	13.3781867761295	1.91959599881705	0.0748333435339086	0.215129128906961	-5.26187008029004	NFIA	Nuclear factor 1 A-type	AMP_vs_K57A_unst
Q15637	0.311600013167872	14.6968998478627	1.91819331811953	0.0750238020011669	0.215483913880027	-5.2641408050627	SF1	Splicing factor 1	AMP_vs_K57A_unst
Q9UJC5	0.829719311159808	12.9750244234414	1.91600824464096	0.0753213667238268	0.215690450916594	-5.26767614987959	SH3BGRL2	SH3 domain-binding glutamic acid-rich-like protein 2	AMP_vs_K57A_unst
Q9H9Y6	0.486358450428634	13.2316494836588	1.91561334681218	0.075375257636153	0.215690450916594	-5.26831482157624	POLR1B	DNA-directed RNA polymerase I subunit RPA2	AMP_vs_K57A_unst
P82909	-0.742129504870226	13.9744809567448	-1.91535696692365	0.0754102639036153	0.215690450916594	-5.2687294253133	MRPS36	28S ribosomal protein S36, mitochondrial	AMP_vs_K57A_unst
Q5XKP0	0.268209017188079	16.285796180607	1.91522077069475	0.0754288661847391	0.215690450916594	-5.26894966116173	MICOS13	MICOS complex subunit MIC13	AMP_vs_K57A_unst
P53007	-0.944046121456189	12.8933161575571	-1.91520325302442	0.0754312591257784	0.215690450916594	-5.26897798740414	SLC25A1	Tricarboxylate transport protein, mitochondrial	AMP_vs_K57A_unst
Q9H871	-1.03843832276613	12.6791380851726	-1.91340024288932	0.07567791965973	0.216203407810109	-5.27189265202573	RMND5A	E3 ubiquitin-protein transferase RMND5A	AMP_vs_K57A_unst
Q9NWS0	-0.445649277971073	14.5986399589262	-1.91086543297748	0.076025924162892	0.216976836099736	-5.27598756035261	PIH1D1	PIH1 domain-containing protein 1	AMP_vs_K57A_unst
P22102	-0.570926317329036	14.1785732351803	-1.91044588145009	0.0760836634363416	0.216976836099736	-5.27666502261615	GART	Trifunctional purine biosynthetic protein adenosine-3	AMP_vs_K57A_unst
O15173	-0.80543945489236	13.7608172727245	-1.9090664021458	0.0762737880995979	0.217178443148975	-5.27889188633293	PGRMC2	Membrane-associated progesterone receptor component 2	AMP_vs_K57A_unst
Q9BW27	-1.07040299403831	13.0812861808232	-1.90895251968711	0.0762895028983177	0.217178443148975	-5.27907568166386	NUP85	Nuclear pore complex protein Nup85	AMP_vs_K57A_unst
P51553	0.621533070422876	13.767825717201	1.90513917603682	0.076817399078848	0.218487717380016	-5.28522628888463	IDH3G	Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial	AMP_vs_K57A_unst
Q96A35	0.43373922517419	15.8024187107978	1.90417946462289	0.0769507730106852	0.218673549475104	-5.28677307150527	MRPL24	39S ribosomal protein L24, mitochondrial	AMP_vs_K57A_unst
Q6P1L8	-0.474189775186769	15.302900840212	-1.90237410241213	0.0772022348974885	0.219194331237216	-5.28968154543359	MRPL14	39S ribosomal protein L14, mitochondrial	AMP_vs_K57A_unst
Q68DU8	0.476588064821254	15.4882937101302	1.9011067938469	0.0773791951788497	0.21950285375536	-5.29172222207954	KCTD16	BTB/POZ domain-containing protein KCTD16	AMP_vs_K57A_unst
A6NHR9	0.690668958782929	13.3467261881711	1.89779705297717	0.0778430734425853	0.22025033474134	-5.29704788628113	SMCHD1	Structural maintenance of chromosomes flexible hinge domain-containing protein 1	AMP_vs_K57A_unst
Q7L5N1	-0.562814981406932	14.3304632260678	-1.89745779252613	0.0778907637958176	0.22025033474134	-5.29759347297897	COPS6	COP9 signalosome complex subunit 6	AMP_vs_K57A_unst
Q6FI81	-2.42956760548744	12.7534056973391	-1.89906006427403	0.077997362648619	0.22025033474134	-5.29612145315058	CIAPIN1	Anamorsin	AMP_vs_K57A_unst
Q9UI30	-0.214826716303865	16.3325194760632	-1.89640577690691	0.0780388144393563	0.22025033474134	-5.2992849166486	TRMT112	Multifunctional methyltransferase subunit TRM112-like protein	AMP_vs_K57A_unst
P61024	1.46284313828239	13.4699077387607	1.8985410395549	0.078070242522909	0.22025033474134	-5.29695457652091	CKS1B	Cyclin-dependent kinases regulatory subunit 1	AMP_vs_K57A_unst
P04080	0.631117525994322	13.82662806875	1.89606360018388	0.0780870236728109	0.22025033474134	-5.29983495169693	CSTB	Cystatin-B	AMP_vs_K57A_unst
P56134	0.190705158582333	16.5939174349079	1.895812655489	0.0781223962679301	0.22025033474134	-5.30023829726494	ATP5MF	ATP synthase subunit f, mitochondrial	AMP_vs_K57A_unst
P62312	0.458240205225316	14.0793614722452	1.89498893937691	0.0782386067704883	0.220358615342764	-5.30156203874277	LSM6	U6 snRNA-associated Sm-like protein LSm6	AMP_vs_K57A_unst
Q9NZ32	-0.355842450722276	13.874344980667	-1.89456889066867	0.0782979274179951	0.220358615342764	-5.30223693959541	ACTR10	Actin-related protein 10	AMP_vs_K57A_unst
Q96A49	-1.20424520036085	14.3765887662063	-1.89560928532861	0.078483064004484	0.220686410945242	-5.30165800957848	SYAP1	Synapse-associated protein 1	AMP_vs_K57A_unst
O43464	-0.474401824179933	14.4641565076446	-1.88755750032907	0.0792940895750156	0.222772031375962	-5.31348903491346	HTRA2	Serine protease HTRA2, mitochondrial	AMP_vs_K57A_unst
Q14155	0.754433555780183	14.1771793596414	1.88399625803175	0.079804412380106	0.224009940078306	-5.31919462504241	ARHGEF7	Rho guanine nucleotide exchange factor 7	AMP_vs_K57A_unst
Q9BV20	4.21205203166717	11.54134870779	1.88495945421826	0.0799992636236353	0.224360936550056	-5.31870724839325	MRI1	Methylthioribose-1-phosphate isomerase	AMP_vs_K57A_unst
P35609	-0.75748061928927	15.730235135264	-1.87854046643811	0.0809258029554867	0.226737003883053	-5.32895567446856	ACTN2	Alpha-actinin-2	AMP_vs_K57A_unst
Q96BM9;Q9NVJ2	-0.566950768239291	12.323545794992	-1.87581766762797	0.0809875794828081	0.226737003883053	-5.33227322594302	ARL8A;ARL8B	ADP-ribosylation factor-like protein 8A;ADP-ribosylation factor-like protein 8B	AMP_vs_K57A_unst
Q14527	-0.805523010523217	11.5537746200886	-1.8737086855448	0.0812952202899834	0.227260388678755	-5.33564017573566	HLTF	Helicase-like transcription factor	AMP_vs_K57A_unst
Q15797	-0.461968709643566	13.4860890717221	-1.87356686868979	0.0813159449223919	0.227260388678755	-5.33586650134183	SMAD1	Mothers against decapentaplegic homolog 1	AMP_vs_K57A_unst
Q96PV6	-1.15314921685091	13.4981686170923	-1.87093633726816	0.0817659755077844	0.22825854847657	-5.34025790790247	LENG8	Leukocyte receptor cluster member 8	AMP_vs_K57A_unst
O00566	0.575787161707478	12.480255358484	1.87016070213228	0.0818151362305565	0.22825854847657	-5.3412992839866	MPHOSPH10	U3 small nucleolar ribonucleoprotein protein MPP10	AMP_vs_K57A_unst
Q9BYG5	0.685704180890561	14.5479042130273	1.86771710363761	0.0821749489311548	0.228890114930625	-5.34519308867568	PARD6B	Partitioning defective 6 homolog beta	AMP_vs_K57A_unst
Q96I24	-0.651736823138473	14.2513986366267	-1.86765614546541	0.0821839429464657	0.228890114930625	-5.34529018424441	FUBP3	Far upstream element-binding protein 3	AMP_vs_K57A_unst
Q9H7N4	-0.476885711470663	13.1822228133883	-1.86454819316367	0.082643673446828	0.229971226370654	-5.35023804698398	SCAF1	Splicing factor, arginine/serine-rich 19	AMP_vs_K57A_unst
Q8N9N8	1.51611541300277	13.7683218661736	1.86600183058015	0.0827635327115778	0.23010553125866	-5.34891407324498	EIF1AD	Probable RNA-binding protein EIF1AD	AMP_vs_K57A_unst
O75165	0.667033680131713	12.2732826784301	1.86238763747261	0.0829646204400922	0.230334343084987	-5.35367469689525	DNAJC13	DnaJ homolog subfamily C member 13	AMP_vs_K57A_unst
Q01650	1.43787450990039	10.1881493563091	1.86222273099873	0.0829891628165574	0.230334343084987	-5.35393690273277	SLC7A5	Large neutral amino acids transporter small subunit 1	AMP_vs_K57A_unst
Q99873	0.318916692668228	16.7834777152893	1.86139665792854	0.0831122018765433	0.23047680485868	-5.35525016858068	PRMT1	Protein arginine N-methyltransferase 1	AMP_vs_K57A_unst
P61160	-1.37451869018943	12.234971811342	-1.85894374104105	0.0834785135234009	0.231293053848457	-5.35914764571341	ACTR2	Actin-related protein 2	AMP_vs_K57A_unst
P22695	-0.341938880654364	13.5168801212701	-1.85829874630702	0.0835750748701514	0.231361146109101	-5.36017196658866	UQCRC2	Cytochrome b-c1 complex subunit 2, mitochondrial	AMP_vs_K57A_unst
P08243	-0.857678546663454	13.8954194134841	-1.85601654420939	0.0839175435723989	0.232109281447237	-5.3637946038479	ASNS	Asparagine synthetase [glutamine-hydrolyzing]	AMP_vs_K57A_unst
Q96E11	1.26390732926067	11.6576910195876	1.85314212542462	0.0843506669797853	0.233106658360301	-5.36835341536767	MRRF	Ribosome-recycling factor, mitochondrial	AMP_vs_K57A_unst
O75419	-1.23157185070699	12.7593333877062	-1.84940344080447	0.0849170106242702	0.234470165074231	-5.37427646635977	CDC45	Cell division control protein 45 homolog	AMP_vs_K57A_unst
P28676	2.92614394934487	12.9641473049151	1.85064615643696	0.0850650865818983	0.234677414827658	-5.37324643671998	GCA	Grancalcin	AMP_vs_K57A_unst
Q7L576	0.309090074313405	15.200514034201	1.84782686143271	0.0851568513341145	0.234729091070192	-5.37677197779815	CYFIP1	Cytoplasmic FMR1-interacting protein 1	AMP_vs_K57A_unst
Q92785	1.10246574960667	13.6997632549636	1.84571075919765	0.085598249795514	0.235743594552513	-5.38044403908825	DPF2	Zinc finger protein ubi-d4	AMP_vs_K57A_unst
O95905	-1.28428500463272	12.2342744875914	-1.84398232132771	0.0857442504226144	0.235943511008804	-5.38285187622017	ECD	Protein ecdysoneless homolog	AMP_vs_K57A_unst
Q8NCA5	0.496540163971183	14.5891845908416	1.84125477181041	0.0861631787760604	0.236893461579348	-5.3871605948624	FAM98A	Protein FAM98A	AMP_vs_K57A_unst
Q9BYD2	0.390424695517501	14.911508950353	1.84064292680374	0.0862574035402793	0.236949824767912	-5.38812658832307	MRPL9	39S ribosomal protein L9, mitochondrial	AMP_vs_K57A_unst
Q9H9A6	-0.944086705537305	12.3665610589937	-1.83709024370545	0.0868063402268004	0.238254122535386	-5.39373171998436	LRRC40	Leucine-rich repeat-containing protein 40	AMP_vs_K57A_unst
Q92734	-0.49919492590536	14.6691849179702	-1.83341239870775	0.0873778977451797	0.239618228116901	-5.3995272668822	TFG	Protein TFG	AMP_vs_K57A_unst
Q99497	-1.04728150007903	16.2915561066617	-1.83509988180924	0.0874534078940105	0.23962084652289	-5.39775598418745	PARK7	Parkinson disease protein 7	AMP_vs_K57A_unst
Q9H2J4	-0.484028792635717	12.9646429340156	-1.83111165719673	0.0877371499566524	0.24019352637196	-5.40314911664175	PDCL3	Phosducin-like protein 3	AMP_vs_K57A_unst
P67812	-0.210647466283218	14.6302373454602	-1.83034331512819	0.087857416689868	0.24031807424786	-5.4043580200749	SEC11A	Signal peptidase complex catalytic subunit SEC11A	AMP_vs_K57A_unst
Q6IN84	0.617329622546986	14.1642721455038	1.82728729420975	0.0883372240820536	0.241282274366232	-5.40916322154144	MRM1	rRNA methyltransferase 1, mitochondrial	AMP_vs_K57A_unst
P47914	0.320660054579712	15.7274548561908	1.82714220715046	0.0883600612722637	0.241282274366232	-5.4093912283276	RPL29	60S ribosomal protein L29	AMP_vs_K57A_unst
O75381	-1.55234831820963	14.0413633417859	-1.82857484459078	0.0884735504622795	0.241387089291822	-5.40800527497152	PEX14	Peroxisomal membrane protein PEX14	AMP_vs_K57A_unst
Q99471	-2.54133376122881	12.1062118665831	-1.82680761547305	0.0887516654402898	0.241940502735446	-5.41077730579573	PFDN5	Prefoldin subunit 5	AMP_vs_K57A_unst
Q99550	0.922311392942285	13.7598728895795	1.82316028424537	0.0889888857902904	0.242381592313554	-5.41564449149707	MPHOSPH9	M-phase phosphoprotein 9	AMP_vs_K57A_unst
Q8IZL8	-0.698613120315969	12.3485697033215	-1.81925020260792	0.089610239655834	0.243867324516385	-5.42177666190813	PELP1	Proline-, glutamic acid- and leucine-rich protein 1	AMP_vs_K57A_unst
Q04323	-0.867668524659889	12.9869694068018	-1.81722549744763	0.0899335019206006	0.244539995916083	-5.42494877232303	UBXN1	UBX domain-containing protein 1	AMP_vs_K57A_unst
Q56P03	-1.44739307928131	13.7831049630683	-1.81802769801325	0.090144983286487	0.244907841321022	-5.42452471112862	EAPP	E2F-associated phosphoprotein	AMP_vs_K57A_unst
P11177	-0.349062065944985	15.7672605415603	-1.81485423503941	0.0903134138423957	0.24515820277826	-5.42866102770738	PDHB	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	AMP_vs_K57A_unst
O00399	-0.452451970856057	14.2492630597842	-1.81399603185244	0.0904512622827836	0.245325195761069	-5.43000381342345	DCTN6	Dynactin subunit 6	AMP_vs_K57A_unst
Q96EY8	0.794161383657611	13.182186311506	1.81310757953092	0.0905941665476254	0.245505608165319	-5.43139350951434	MMAB	Corrinoid adenosyltransferase	AMP_vs_K57A_unst
Q13564	0.772537072054904	14.2197855965857	1.81239028581561	0.0907096870042774	0.245611570372155	-5.4325151722838	NAE1	NEDD8-activating enzyme E1 regulatory subunit	AMP_vs_K57A_unst
Q9HC35	0.328787319260863	15.2120810180613	1.81171610637844	0.0908183832546195	0.245698892070999	-5.43356916190781	EML4	Echinoderm microtubule-associated protein-like 4	AMP_vs_K57A_unst
Q9UN37	-0.23722988796041	14.9460412164107	-1.81068933741233	0.0909841490726088	0.245770584381209	-5.43517390598281	VPS4A	Vacuolar protein sorting-associated protein 4A	AMP_vs_K57A_unst
Q12770	-0.625203283139573	14.3410067463888	-1.80997856913009	0.0910990558908545	0.245770584381209	-5.43628443633957	SCAP	Sterol regulatory element-binding protein cleavage-activating protein	AMP_vs_K57A_unst
P62491;Q15907	-0.692308006056392	14.3374094812528	-1.80988676654584	0.0911139066161756	0.245770584381209	-5.43642785211098	RAB11A;RAB11B	Ras-related protein Rab-11A;Ras-related protein Rab-11B	AMP_vs_K57A_unst
Q96S59	-0.408492672328805	14.3397935280369	-1.8096590194174	0.0911507581152463	0.245770584381209	-5.43678362337232	RANBP9	Ran-binding protein 9	AMP_vs_K57A_unst
Q9BZG8	0.950091007784643	14.1672250310951	1.80901395010155	0.0914706149491793	0.246426283693765	-5.43830064921052	DPH1	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1	AMP_vs_K57A_unst
O14497	1.04826285628323	11.9499864656832	1.80377458141422	0.0921075148472998	0.247877933701842	-5.44596614399414	ARID1A	AT-rich interactive domain-containing protein 1A	AMP_vs_K57A_unst
Q13033	-0.6545531314072	12.9625628211773	-1.80343071225393	0.0921636996806788	0.247877933701842	-5.44650216165856	STRN3	Striatin-3	AMP_vs_K57A_unst
Q14318	-0.594952389696545	13.1212754509817	-1.80206309350773	0.092387456367635	0.248271977228745	-5.44863334663891	FKBP8	Peptidyl-prolyl cis-trans isomerase FKBP8	AMP_vs_K57A_unst
Q15572	0.620175515497444	12.050539817877	1.80059294862577	0.0926285250453613	0.248711845861145	-5.45092316383424	TAF1C	TATA box-binding protein-associated factor RNA polymerase I subunit C	AMP_vs_K57A_unst
Q9Y2Q9	0.250640046398434	17.5998382299764	1.79425003681862	0.0936750217198598	0.251190257993379	-5.46078900985578	MRPS28	28S ribosomal protein S28, mitochondrial	AMP_vs_K57A_unst
Q13308	-0.466259023173414	14.4930115722671	-1.79405191232604	0.0937078778264038	0.251190257993379	-5.46109682081151	PTK7	Inactive tyrosine-protein kinase 7	AMP_vs_K57A_unst
Q8IXW5	-0.525570800922967	13.3646087142273	-1.7900094242962	0.0943805007664578	0.252703740507389	-5.46737262671043	RPAP2	Putative RNA polymerase II subunit B1 CTD phosphatase RPAP2	AMP_vs_K57A_unst
P63000	-0.873466670507661	13.0512251586888	-1.78971448370738	0.0944297424858041	0.252703740507389	-5.46783015938288	RAC1	Ras-related C3 botulinum toxin substrate 1	AMP_vs_K57A_unst
P52292	-0.364415832766905	14.3477817757238	-1.78859152510988	0.0946174340704777	0.2529953686377	-5.46957173442884	KPNA2	Importin subunit alpha-1	AMP_vs_K57A_unst
Q9BWF3	-0.248725158526419	15.7033079346657	-1.78810874538464	0.0946982275195248	0.253000917080426	-5.47032025511104	RBM4	RNA-binding protein 4	AMP_vs_K57A_unst
P48723	-0.282397705715328	14.1083044488941	-1.78653154050951	0.0949625996524719	0.25339725419376	-5.47276472147523	HSPA13	Heat shock 70 kDa protein 13	AMP_vs_K57A_unst
O94826	-0.452209874685717	14.8488492966381	-1.78628335642474	0.0950042598952959	0.25339725419376	-5.4731492504023	TOMM70	Mitochondrial import receptor subunit TOM70	AMP_vs_K57A_unst
Q9Y5T5	1.57508533705256	12.4435025819471	1.78600254379621	0.0953387169971163	0.25407847133394	-5.47420119245496	USP16	Ubiquitin carboxyl-terminal hydrolase 16	AMP_vs_K57A_unst
Q02218	-0.364412753875882	16.744441475255	-1.78210010860452	0.0957088999189198	0.254853690422045	-5.47962553628078	OGDH	2-oxoglutarate dehydrogenase, mitochondrial	AMP_vs_K57A_unst
P31629	0.515226481827092	14.2012721756504	1.78122154969066	0.0958574736208575	0.25503801342503	-5.4809844474039	HIVEP2	Transcription factor HIVEP2	AMP_vs_K57A_unst
Q9NPD3	0.344366904536678	17.2009536903467	1.77951842620824	0.0961460713121483	0.255543461192747	-5.48361753782148	EXOSC4	Exosome complex component RRP41	AMP_vs_K57A_unst
P13797	-0.859254559620494	15.3500532058654	-1.78118367883311	0.0962064679661557	0.255543461192747	-5.48176325467115	PLS3	Plastin-3	AMP_vs_K57A_unst
Q86YS7	0.604326882813238	14.3554975553676	1.77736282958485	0.096512443258343	0.255947018538695	-5.48694786492086	C2CD5	C2 domain-containing protein 5	AMP_vs_K57A_unst
Q9UBQ0	-0.577903673512465	13.4777050034785	-1.77733213874055	0.0965176684719659	0.255947018538695	-5.48699526268648	VPS29	Vacuolar protein sorting-associated protein 29	AMP_vs_K57A_unst
Q8N5W9	1.8237740267722	13.9995060364269	1.77876525501181	0.0966167004903725	0.255998413335579	-5.48549457992497	RFLNB	Refilin-B	AMP_vs_K57A_unst
P80188	-2.7007204160961	13.8121240320952	-1.7778460923698	0.0967730220743244	0.256000436061319	-5.48691189140699	LCN2	Neutrophil gelatinase-associated lipocalin	AMP_vs_K57A_unst
Q99829	-0.676279568756327	12.7545676415904	-1.77581213432479	0.0967767672104862	0.256000436061319	-5.48934204549218	CPNE1	Copine-1	AMP_vs_K57A_unst
P00918	-2.68841693256136	14.1882110346224	-1.77590769051215	0.0971034194957835	0.256653281463362	-5.48989930714583	CA2	Carbonic anhydrase 2	AMP_vs_K57A_unst
O95166	-1.68357830025482	11.2095331010007	-1.77143580860795	0.0975261887184439	0.257558891159473	-5.49609162447548	GABARAP	Gamma-aminobutyric acid receptor-associated protein	AMP_vs_K57A_unst
Q9NPI6	0.728836664737468	12.1865325575919	1.76734394918585	0.0982315299949251	0.25920865139876	-5.50239282362918	DCP1A	mRNA-decapping enzyme 1A	AMP_vs_K57A_unst
O75131	1.01057561860273	13.7317389121645	1.76618056685972	0.0984982224918193	0.25950407711387	-5.50431159649176	CPNE3	Copine-3	AMP_vs_K57A_unst
P49750	1.03465476378947	13.7620823429041	1.76648484488229	0.0985049701552336	0.25950407711387	-5.50396108700958	YLPM1	YLP motif-containing protein 1	AMP_vs_K57A_unst
P61927	0.675807844703709	13.0166780555807	1.76313423990501	0.0989618821193716	0.26021034520987	-5.50886574222038	RPL37	60S ribosomal protein L37	AMP_vs_K57A_unst
